title,classification_id_1,phone,city,city_id_partner,county,county_id_partner,email,website_url,foursquare_url,twitter_url,facebook_url,facebook_url,googleplus_url,company_type,registration_no,location_type,street_type_id,street_number,street,neighbourhood,postcode,latitude,longitude
Fil Rouge,185,020 234 122,Podgorica,1032,Podgorica,16,filrouge@t-com.me,,,,,,,,,,, b.b.,SV. Petra Cetinjskog,,,42.442575,19.268646
UTIP Crna Gora,185,020 443 454,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 2,Svetog Petra Cetinjskog,,,42.4387891,19.2630364
Bianca,185,069 238 038,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Tološi,,,42.4537214,19.2207098
Imperijal Hotel,185,020 875 700,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Tuzi,,,42.3789469,19.324704
Hotel Ambasador,185,020 272 233,Podgorica,1032,Podgorica,16,vbambasador@t-com.me,www.ambasador.me,,,,,,,,,, 5,Ul. Vaka Djurovica,,,42.4455845,19.2617959
Kostas lux,185,020 610 001,Podgorica,1032,Podgorica,16,info@hotelkostas.com,www.hotelkostas.com,,,,,,,,,, b.b.,V Proleterske Brigade,,,42.4356106,19.2752103
Ideal,185,020 627 067,Podgorica,1032,Podgorica,16,185deal@t-com.me,,,,,,,,,,, b.b.,Žrtava fašizma,,,42.4366232,19.2799936
Rožaje,185,067 848 248,Rožaje,1071,Rožaje,17,,,,,,,,,,,, 15,Maršala Tita,,,42.8405,20.1623098
Turjak,185,051 271 530,Rožaje,1071,Rožaje,17,,,,,,,,,,,, b.b.,Maršala Tita,,,42.8405,20.1623098
HTP Primorje,185,032 671 277,Tivat,1086,Tivat,18,htpprimorje@t-com.me,www.primorje.t-com.me,,,,,,,,,, b.b.,21. novembra,,,42.4292973,18.6977031
Vila Kristina,185,069 495 371,Tivat,1086,Tivat,18,,,,,,,,,,,, b.b.,Bjelila,,,42.4049362,18.6646967
Perper Hotel,185,032 684 904,Tivat,1086,Tivat,18,hotelperper@hotmail.com,,,,,,,,,,, b.b.,Donja Lastva,,,42.4430556,18.6886111
Hotel San,185,032 675 017,Tivat,1086,Tivat,18,recepcija@hotelsan.me,www.hotelsan.me,,,,,,,,,, b.b.,Donje Seljanovo,,,42.440294,18.6962464
Samardžić,185,032 680 170,Tivat,1086,Tivat,18,,,,,,,,,,,, b.b.,Đuraševići obala,,,42.431877,18.711267
Aurora,185,032 671 561,Tivat,1086,Tivat,18,,,,,,,,,,,, b.b.,Kalimanj,,,42.4270627,18.7056356
Mimoza Hotel,185,032 672 250,Tivat,1086,Tivat,18,mimozatv@t-com.me,,,,,,,,,,, b.b.,Moše Pijade ,,,42.431877,18.711267
Mimoza Hotel,185,032 671 097,Tivat,1086,Tivat,18,mimozatv@t-com.me,,,,,,,,,,, b.b.,Obala,,,42.439401,18.6891402
Palma Hotel,185,032 671 256,Tivat,1086,Tivat,18,primorjesales@t-com.me,www.primorje.t-com.me,,,,,,,,,, b.b.,Pine,,,42.431877,18.711267
London,185,030 412 425,Ulcinj,1122,Ulcinj,19,,,,,,,,,,,, b.b.,Bul. Bratstva i jedinstva,,,41.929209,19.2184305
Dolcino,185,030 422 288,Ulcinj,1122,Ulcinj,19,dolcino@t-com.me,,,,,,,,,,, b.b.,Hazif Ali Ulqinaku,,,41.9292098,19.2069232
Hollegro,185,030 423 215,Ulcinj,1122,Ulcinj,19,hollegro@t-com.me,www.hollegro.t-com.me,,,,,,,,,, b.b.,Mala Plaža,,,41.9229477,19.2056577
Amfora,185,069 492 301,Ulcinj,1122,Ulcinj,19,,,,,,,,,,,, b.b.,Mala plaža,,,41.9229477,19.2056577
Mediteran Resort,185,030 403 124,Ulcinj,1122,Ulcinj,19,info@hotel.mediteran.com,,,,,,,,,,, b.b.,Mujo Ulcinaku,,,41.9260968,19.2060301
Dvori Balšića,185,030 421 457,Ulcinj,1122,Ulcinj,19,realestate@t-com.me,,,,,,,,,,, b.b.,Stari Grad ,,,41.929722,19.224291
Ibero_star otrant beach,185,030 412 016,Ulcinj,1122,Ulcinj,19,redzapagic@gmail.com,,,,,,,,,,, b.b.,Velika plaža,,,41.9110796,19.2461925
Privatni smještaj,185,052 361 654,Žabljak,114,Žabljak,3,,,,,,,,,,,, 15,Baja Pivljanina,,,43.1543274,19.1177452
APO Stijepović,185,052 361 337,Žabljak,114,Žabljak,3,vladoprof@hotmail.com,www.durmitor.org.yu,,,,,,,,,, 8,Božidara Žugića,,,43.1541406,19.123646
Planinka,185,052 361 344,Žabljak,114,Žabljak,3,htpprimorje@t-com.me,,,,,,,,,,, 5,Narodnih heroja,,,43.157869,19.1229473
Jezera,185,052 361 206,Žabljak,114,Žabljak,3,,,,,,,,,,,, b.b.,Njegoševa,,,43.1549888,19.1185699
Eko kamp Kod Boće,185,052 361 340,Žabljak,114,Žabljak,3,,,,,,,,,,,, b.b.,Razvršje,,,43.1434274,19.1181429
Privatni smještaj Čabarkapa,185,052 361 379,Žabljak,114,Žabljak,3,,,,,,,,,,,, 41,SvetogSave,,,43.1518023,19.1269697
Bjelobor,185,052 361 635,Žabljak,114,Žabljak,3,bjelobor@t-com.me,www.durmitor.com,,,,,,,,,, b.b.,Tmajevci,,,43.154541,19.12315
Enigma turist,185,052 360 130,Žabljak,114,Žabljak,3,hotelenigma@t-com.me,,,,,,,,,,, b.b.,Tmajevci,,,43.154541,19.12315
HM Durmitor,185,052 360 206,Žabljak,114,Žabljak,3,hmdurmitor@hotmail.com,www.hmdurmitor.com,,,,,,,,,, 1,Trg Durmitorskih ratnika,,,43.154541,19.12315
MB Hotel,185,052 361 601,Žabljak,114,Žabljak,3,mb_turist@yahoo.com,www.mb_hotel.com,,,,,,,,,, b.b.,Tripka Đakovića,,,43.154541,19.12315
Apartmani Karadžić,185,052 360 140,Žabljak,114,Žabljak,3,slavko.k@t-com.me,,,,,,,,,,, b.b.,Tripka Džakovića,,,43.1530575,19.1223532
Bogard company,185,052 360 160,Žabljak,114,Žabljak,3,,,,,,,,,,,, b.b.,Tripka Džakovića,,,43.1530575,19.1223532
D.O.D.,189,069 025 824,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Fruškogorska,,,42.4484563,19.2500304
Sahat Kula,189,020 623 848,Podgorica,1032,Podgorica,16,ilci@t-com.me,,,,,,,,,,, b.b.,Trg Bećir BegaOsmanagića,,,42.442575,19.268646
Silka,189,069 077 217,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 80,Bracana Bracanovića,,,42.4270885,19.2644493
Trezor,189,020 242 858,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Bul. Svetog Petra Cetinjskog,,,42.4423444,19.251641
Ds Trade,189,068 110 190,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 1,Novaka Miloševa,,,42.4402776,19.2649856
S. O. S. ,189,020 621 687,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Steva Kraljevića ,,,42.442575,19.268646
Ilić,189,020 242 333,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 45,Vase Raičkovića,,,42.442575,19.268646
Clio,190,030 311 831,Bar,26,Bar,2,,,,,,,,,,,, A3,Bul. Revolucije,,,42.1020813,19.0972236
Udruženje vozača Bar,190,030 312 260,Bar,26,Bar,2,,,,,,,,,,,,G9,P.C. Zgrada ,,,42.0967628,19.0952219
Gas,190,050 486 667,Bijelo Polje,916,Podgorica,16,,,,,,,,,,,, 72,III Sandžačke brigade,,,43.037708,19.747931
Mustang,190,069 064 424,Bijelo Polje,916,Podgorica,16,,,,,,,,,,,, b.b.,Šukrije Međedovića,,,43.037708,19.747931
Zebra,190,050 432 894,Bijelo Polje,916,Podgorica,16,,,,,,,,,,,, 28,Živka Žižića,,,43.0353427,19.7487871
Aksiom,190,033 459 477,Budva,1271,Budva,21,autoskola.aksiom@gmail.com,,,,,,,,,,, 31,CDS Podkošljun,,,42.2880556,18.8425
Auto Moto društvo Budva,190,033 451 029,Budva,1271,Budva,21,amdbudva@t-com.me,,,,,,,,,,, b.b.,Dubovica,,,42.2923744,18.8365817
Rina,190,033 465 625,Budva,1271,Budva,21,,,,,,,,,,,, 185,I Proleterske,,,42.2933916,18.8481912
Vujović auto škola,190,069 530 550,Cetinje,318,Cetinje,6,,,,,,,,,,,, 52,Ivan Begova,,,42.3908879,18.91398
Eurocar,190,031 321 999,Herceg Novi,429,Herceg Novi,8,matkovic@t-com.me,,,,,,,,,,, 87,Njegoševa,,,42.4524502,18.5332221
Stara Varoš,190,050 472 002,Mojkovac,561,Mojkovac,11,,,,,,,,,,,, b.b.,Polja,,,42.9714013,19.5345926
Amd Zarubica company,190,040 231 100,Nikšić,645,Nikšić,12,,,,,,,,,,,, b.b.,Nika Miljanića,,,42.7773673,18.9487832
Zeleni signal,190,040 214 499,Nikšić,645,Nikšić,12,,,,,,,,,,,, 17,Vuka Mićunovića,,,42.7751449,18.9444852
Milenijum Auto škola,190,067 552 082,Pljevlja,814,Pljevlja,14,,,,,,,,,,,, b.b.,Mila Perunićića,,,43.3576843,19.357481
Marjanović,190,052 300 140,Pljevlja,814,Pljevlja,14,,,,,,,,,,,, b.b.,Vojske SCG,,,43.36,19.36
Savez vozača ,190,020 237 234,Podgorica,1032,Podgorica,16,savezvozaca@t-com.me,,,,,,,,,,, 35,13. jula,,,42.4463286,19.2542818
Full speed,190,020 664 195,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 20,Bokeška,,,42.4423644,19.2607688
Auto škola Bolid,190,069 031 031,Podgorica,1032,Podgorica,16,bolid@t-com.me,,,,,,,,,,, 7,Bul. Revolucije,,,42.4403492,19.2492123
AŠ Miljanić,190,067 210 258,Podgorica,1032,Podgorica,16,autoskola_miljanic@live.com,,,,,,,,,,, b.b.,Ivana Milutinovića,,,42.4395409,19.2537442
Tehnomobil,190,020 239 249,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 33,Jovana Tomaševića,,,42.445768,19.2572868
Favorit,190,020 664 402,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 10,Karađorđeva,,,42.4402227,19.2617094
Laguna Auto škola,190,069 027 023,Podgorica,1032,Podgorica,16,laguna1@t-com.me,,,,,,,,,,, 23,Marka Miljanova,,,42.4400566,19.2663903
Signal,190,020 621 041,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 28,Oktobarske revolucije,,,42.4347085,19.2635294
Maks,190,020 633 768,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 2,Omladinskih brigada,,,42.4387339,19.2670818
Braća Bojović,190,069 014 950,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 12A,Slobodana Škerovića,,,42.4357735,19.2682775
Eurocar,190,020 264 991,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 1 2,V. Terzića,,,42.4459272,19.2462552
AŠ Točak,190,069 053 246,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Vaka Đurovića,,,42.4455845,19.2617959
Marvel Auto škola,190,069 020 941,Tivat,1086,Tivat,18,,,,,,,,,,,, b.b.,II Dalmatinska,,,42.431877,18.711267
Uno,190,032 671 386,Tivat,1086,Tivat,18,uno@t-com.me,,,,,,,,,,, a,Luke Tomanovića 5,,,42.4318015,18.6977769
Mjeda,190,069 084 753,Ulcinj,1122,Ulcinj,19,,,,,,,,,,,, 48,Boška Strugara,,,41.9267972,19.2292446
Mediteran,190,030 412 174,Ulcinj,1122,Ulcinj,19,,,,,,,,,,,, b.b.,Bul. Maršala Tita,,,41.930866,19.2089027
Amd Žabljak,190,052 361 578,Žabljak,114,Žabljak,3,,,,,,,,,,,, b.b.,Zgrada Šika,,,43.154541,19.12315
Đole,191,051 233 610,Berane,191,Berane,5,,,,,,,,,,,, b.b.,SvetogSave,,,42.8471415,19.8737587
Grandov,191,050 432 602,Bijelo Polje,916,Podgorica,16,,,,,,,,,,,, 12,Radomira Medojevića,,,43.0344154,19.7448456
Vet medic,191,031 348 601,Herceg Novi,429,Herceg Novi,8,vetmedic@t-com.me,,,,,,,,,,, b.b.,Braće Pedišića,,,0,0
Ambulanta Vaso Đurović,191,050 472 780,Mojkovac,561,Mojkovac,11,,,,,,,,,,,, b.b.,Trg Serdara Janka Vukotića,,,42.958611,19.581667
Gorašević,191,040 245 339,Nikšić,645,Nikšić,12,,,,,,,,,,,, 6,Staro pazarište,,,42.7754363,18.9523602
Animavet,191,020 641 651,Podgorica,1032,Podgorica,16,montmagic@t-com.me,,,,,,,,,,, 10,Jerevanska,,,42.4226969,19.2492647
Veta,191,020 227 116,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 23,Serdara Jola Piletića,,,42.4479537,19.2585084
Veterinaria,191,030 411 131,Ulcinj,1122,Ulcinj,19,veterinaria@t-com.me,,,,,,,,,,, b.b.,28. decembra,,,41.929722,19.224291
Maximal,192,050 478 511,Bijelo Polje,916,Podgorica,16,,,,,,,,,,,, b.b.,Industrijska,,,43.037708,19.747931
Aqua,192,067 530 500,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 36,Dalmatinska,,,42.4477181,19.2467594
Kestner,192,067 518 287,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 2,Ljubović,,,42.4335049,19.2571125
Vujačić Companz,192,020 606 060,Podgorica,1032,Podgorica,16,vujacic@t-com.me,,,,,,,,,,, b.b.,Mahala,,,42.3504297,19.2147632
Auto servis Centar,192,067 212 885,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 38,Marka Miljanova,,,42.4394869,19.2661137
Frigo elektro,193,069 064 461,Bar,26,Bar,2,,,,,,,,,,,, 8,Borska,,,42.1011937,19.1019443
Sigma,193,051 235 607,Berane,191,Berane,5,,,,,,,,,,,, 28,Mojsija Zečevića,,,42.8452007,19.8754671
Elektron,193,051 235 000,Berane,191,Berane,5,,,,,,,,,,,, b.b.,Mojsija Zečevića,,,42.8451968,19.8748107
Frigo elektro,193,050 431 091,Bijelo Polje,916,Podgorica,16,frigoelktrobp@t-com.me,,,,,,,,,,, 56,Tršova,,,43.0374441,19.7526973
Ekran,193,033 451 526,Budva,1271,Budva,21,,,,,,,,,,,, 21,Mediteranska,,,42.2828961,18.8365638
Frigo elektro,193,069 043 483,Kotor,522,Kotor,10,,,,,,,,,,,, b.b.,Put prvoborca,,,0,0
Tomicic,193,032 363 361,Kotor,522,Kotor,10,tomicics@yahoo.com,,,,,,,,,,, b.b.,Radanovici,,,42.3565592,18.7630664
Elektron,193,032 323 624,Kotor,522,Kotor,10,,,,,,,,,,,, b.b.,Stari grad,,,42.4250216,18.7708628
Frigo elektro,193,050 473 737,Mojkovac,561,Mojkovac,11,,,,,,,,,,,, 33,Njegoševa,,,42.9629983,19.5820543
Frigo elektro,193,040 231 555,Nikšić,645,Nikšić,12,frigo@t-com.me,,,,,,,,,,, b.b.,Nika Miljanića,,,42.7773673,18.9487832
Elektro servis Nikčević,193,069 445 851,Nikšić,645,Nikšić,12,,,,,,,,,,,, b.b.,Baja Pivljanina,,,42.7799525,18.9482621
Elektro servis Milović,193,040 247 051,Nikšić,645,Nikšić,12,,,,,,,,,,,, 68,Bistrička,,,42.7847771,18.9482849
Elektromehanika,193,040 215 250,Nikšić,645,Nikšić,12,,www.slobo.co.,,,,,,,,,, 16,Josipa Slade,,,42.773281,18.94416
Frigo Zeko,193,040 231 555,Nikšić,645,Nikšić,12,,,,,,,,,,,, b.b.,Nika Miljanića,,,42.7773673,18.9487832
KGK elektro servis,193,040 231 928,Nikšić,645,Nikšić,12,,,,,,,,,,,, 12,Put pored Bistrice,,,42.7842463,18.946159
Radule,193,040 242 917,Nikšić,645,Nikšić,12,,,,,,,,,,,, b.b.,Njegoševa,,,42.7787122,18.950623
Frigo elektro,193,020 268 890,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 9,Skoja,,,42.4506461,19.2251817
FrigoElektro,193,020 268 890,Podgorica,1032,Podgorica,16,frigoelektro@t-com.me,www.frigoelektro.me,,,,,,,,,, Tološi,"Skoja 9,",,,42.4506461,19.2251817
Panda electronics,193,020 622 752,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 45,Ilije Milačića,,,42.442575,19.268646
Elektron,193,020 620 715,Podgorica,1032,Podgorica,16,elektron.pg@t-com.me,,,,,,,,,,, 1,Taraboška,,,42.442575,19.268646
Hz herc,193,069 072 584,Podgorica,1032,Podgorica,16,hzherc@t-com.me,,,,,,,,,,, 21,Zagrebačka,,,42.4397375,19.2813706
Iskra Mont,193,020 267 764,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 1,Prolaz Gavrila Božića,,,42.442575,19.268646
SmartComp IT autsourcing ,194,069 556 037,Bar,26,Bar,2,mikigrowcompany@gmail.com,,,,,,,,,,, 4,"24 novembra,",,,42.09912,19.0985405
NecaCom computers,194,030 311781,Bar,26,Bar,2,necacom@t-com.me,www.necacom.net,,,,,,,,,, I 27,Rista Lekića,,,42.1011937,19.1021723
PC home,194,030 316 855,Bar,26,Bar,2,,,,,,,,,,,, D9,Rista Lekića,,,42.1011937,19.1021723
Top computers,194,031 682 072,Herceg Novi,429,Herceg Novi,8,,,,,,,,,,,, b.b.,Bijela,,,42.451671,18.65129
Trony Shop,194,068 540 028,Kotor,522,Kotor,10,,,,,,,,,,,, b.b.,Dobrota,,,42.454,18.768
Mils computers,194,040 200 390,Nikšić,645,Nikšić,12,mils@t-com.me,www.mils.co.me,,,,,,,,,, 96,Alekse Backovića,,,42.779457,18.9509091
Boy electronic,194,020 648 907,Podgorica,1032,Podgorica,16,bojovic@t-com.me,www.boyelectronic.co.me,,,,,,,,,, 58,Bracana Bracanovića,,,42.4270885,19.2644493
ITS Information Technology Service,194,020 512 596  ,Podgorica,1032,Podgorica,16,prodaja@itscg.me,www.itscg.me,,,,,,,,,, 8,Josipa Broza Tita,,,42.429794,19.271822
Winx,194,069 226 226,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 6,Serdara Jola Piletica,,,42.4479537,19.2585084
GST,194,069 618 332,Podgorica,1032,Podgorica,16,gst@t-com.me,,,,,,,,,,, 36,Vasa Raičkovića,,,42.4442611,19.2531793
Cyber trade,194,032 670 330,Tivat,1086,Tivat,18,cybertrade@t-com.me,,,,,,,,,,, 8,Dara Petkovića,,,42.4312681,18.6981352
Express Courier ,195,020 606 430,Podgorica,1032,Podgorica,16,expresscourier@t-com.me,,,,,,,,,,, b.b.,Cijevna,,,42.373205,19.2337525
TNT express Tim Kop,195,020 606 450,Podgorica,1032,Podgorica,16,tnt.timkop@t-com.me,,,,,,,,,,, b.b.,Cijevna,,,42.373205,19.2337525
Fedex Express,195,077 273 281,Podgorica,1032,Podgorica,16,danijela.smolovic@fedex.co.me,www.fedex.com,,,,,,,,,, b.b.,Kralja Nikole,,,42.4353767,19.2603166
Adria baby shop,196,069 385 069,Bijelo Polje,916,Podgorica,16,,,,,,,,,,,, b.b.,Živka Žižića,,,43.0353427,19.7487871
Obućarska radnja Musko,196,050 432 696,Bijelo Polje,916,Podgorica,16,,,,,,,,,,,, b.b.,Živka Žižića,,,43.0353427,19.7487871
Vujović Minja,196,020 812 677,Danilovgrad,346,Danilovgrad,7,,,,,,,,,,,, b.b.,Sava Burića,,,0,0
Sloga,196,067 868 067,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 2,Balšića,,,42.439897,19.2645649
Gašo,196,067 310 183,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 32,Bul. Revolucije,,,42.4403492,19.2492123
Radulović Đorđije,196,020 622 939,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 61,Ilije Milačića,,,42.442575,19.268646
Miljanić obućar,196,067 594 003,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 138,Mitra Bakića,,,42.431459,19.2667311
Ekspres,196,069 539 617,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 4,Nikole Kovačevića,,,42.4478364,19.2433633
Sloga,196,020 231 331,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Trg Božane Vučinić,,,42.4361843,19.2625228
Ekspres,196,020 264 421,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 3,Vijenac Kosovskih junaka,,,42.4454441,19.244983
Star taxi,198,068 510 303,Bar,26,Bar,2,,,,,,,,,,,, G9,Poslovni centar,,,0,0
11. Novembar prevoz,198,050 431 668,Bijelo Polje,916,Podgorica,16,,,,,,,,,,,, 57,Voja Lješnjaka,,,43.0384665,19.7542176
Poseidon,198,069 269 066,Budva,1271,Budva,21,,,,,,,,,,,, 19,IV Proleterske,,,42.2933916,18.8481912
Lux ,198,068 215 001,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Naselje Adok,,,42.2880556,18.8425
Poseidon,198,069 023 165,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Plaža Jaz,,,42.2838027,18.8055773
Sany,198,19728,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Prva proleterska,,,42.2880556,18.8425
Vip Taxi,198,19666,Budva,1271,Budva,21,viptaxi@t-com.me,www.viptaxi.me,,,,,,,,,, b.b.,Topliški put,,,42.2880483,18.8312504
Sada,198,19515,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Velji Vinogradi,,,42.2896317,18.8465162
Slava Taxi,198,19715,Budva,1271,Budva,21,taxislava@t-com.me,www.taxibudva.com,,,,,,,,,, b.b.,"Vila Amfora, Velji vinogradi",,,42.2880556,18.8425
Robur,198,041 233 333,Cetinje,318,Cetinje,6,roburct@t-com.me,,,,,,,,,,, 6,Njegošev Park S,,,42.3908879,18.91398
Red taxi,198,9719,Kotor,522,Kotor,10,,,,,,,,,,,, b.b.,Kotor,,,42.424662,18.771234
Rosić,198,067 557 297,Mojkovac,561,Mojkovac,11,,,,,,,,,,,, b.b.,Tutići,,,42.958611,19.581667
Hit Taxi,198,020 620 101,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 62,4. jula,,,42.4256769,19.2581331
Lux taxi,198,069 070 301,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 21,4. jula,,,42.4256769,19.2581331
City Taxi,198,020 282 412,Podgorica,1032,Podgorica,16,luxline@citytaxi,,,,,,,,,,, b.b.,Nikšićki put,,,42.442575,19.268646
Robur,198,067 668 348,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 6,Njegošev Park S,,,42.442575,19.268646
Oranž taxi,198,9709,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 15,Save Kovačevića,,,42.430899,19.2636349
Robur,198,020 244 832,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Serdara Jola Piletića,,,42.4479537,19.2585084
Bum taxi,198,069 356 777,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,Vranjske njive,,,42.4703914,19.2525637
De lux,198,069 686 611,Ulcinj,1122,Ulcinj,19,,,,,,,,,,,, b.b.,Kodra,,,41.9613889,19.2027778
Smart taxi,198,19788,Ulcinj,1122,Ulcinj,19,smartgroup@t-com.me,,,,,,,,,,, b.b.,Totoši,,,41.929722,19.224291
Taxi prevoz,198,069 066 618,Žabljak,114,Žabljak,3,,,,,,,,,,,, b.b.,Javorje,,,43.0033333,19.3855556
Taxi Obradović,198,069 064 201,Žabljak,114,Žabljak,3,,,,,,,,,,,, b.b.,Žabljak,,,43.154541,19.12315
Taxi prevoz,198,069 062 966,Žabljak,114,Žabljak,3,,,,,,,,,,,, b.b.,Žabljak,,,43.154541,19.12315
Pingvin,199,030 318 335,Bar,26,Bar,2,pingvin.d.c.@t-com.me,,,,,,,,,,, 10,J. Stojanovića,,,42.097297,19.0972826
Lumi ,199,069 427 790,Bar,26,Bar,2,,,,,,,,,,,, b.b.,Rista Lekića,,,42.1011937,19.1021723
Tip Top,199,069 548 048,Bar,26,Bar,2,,,,,,,,,,,, b.b.,Rista Lekića,,,42.1011937,19.1021723
Bis Mont,199,069 080 976,Budva,1271,Budva,21,,,,,,,,,,,, b.b.,Lugovi,,,42.2880556,18.8425
Bjanka,199,069 700 900,Kotor,522,Kotor,10,,,,,,,,,,,, b.b.,Dobrota,,,42.454,18.768
Limili,199,032 325 511,Kotor,522,Kotor,10,,,,,,,,,,,, 13,Njegoševa,,,42.4215201,18.7678242
Higija,199,040 241 869,Nikšić,645,Nikšić,12,,,,,,,,,,,, 4B,V Proleterske,,,42.7730422,18.9538354
Pingvin,199,020 264 467,Podgorica,1032,Podgorica,16,pingvin.d.c.@t-com.me,,,,,,,,,,, 25,Blaža Jovanovića,,,42.4491155,19.242551
Orhideja,199,069 014 409,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 42,Bracana Bracanovića,,,42.4270885,19.2644493
Max clean,199,020 234 560,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 82,Moskovska,,,42.443631,19.2485793
Max clean,199,020 621 131,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 21,Save Kovačevića,,,42.430899,19.2636349
Modni studio Zoran,201,069 668 357,Bar,26,Bar,2,,,,,,,,,,,, H23,24. novembra,,,42.09912,19.0985405
Tim,201,067 534 870,Herceg Novi,429,Herceg Novi,8,timo012@t-com.me,,,,,,,,,,, 45,29. novembra,,,0,0
Kosović,201,067 878 965,Mojkovac,561,Mojkovac,11,,,,,,,,,,,, b.b.,Njegoševa,,,42.9629983,19.5820543
Mina,201,067 824 240,Mojkovac,561,Mojkovac,11,,,,,,,,,,,, b.b.,Njegoševa,,,42.9629983,19.5820543
Jovana krojačka radnja,201,067 407 485 ,Mojkovac,561,Mojkovac,11,,,,,,,,,,,, b.b.,Trg Serdara Janka Vukotića,,,42.958611,19.581667
Tim,201,069 044 816,Pljevlja,814,Pljevlja,14,,,,,,,,,,,, 22,Avalska,,,43.3568384,19.3620079
Tim,201,052 81 317,Pljevlja,814,Pljevlja,14,,,,,,,,,,,, b.b.,Tršova,,,43.356416,19.3605806
Methadžović,201,067 584 782,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 20B,Balšića,,,42.4406768,19.2649813
Methadžović,201,067 312 015,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 22,Balšića,,,42.4410676,19.2651846
Coton Land,201,067 508 249,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 11,Blaža Jovanovića,,,42.4491155,19.242551
Andrea Krojačka radnja,201,067 505 081,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 80,Hercegovačka,,,42.441993,19.2652396
Modni Salon Simonović Jarebić,201,067 266 021,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 94,Ivana Vujoševića,,,42.4405514,19.2511519
Methadžović,201,069 688 100,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 49,Miljana Vukova,,,42.4407138,19.2662541
Moda mašine,201,069 457 878,Podgorica,1032,Podgorica,16,,,,,,,,,,,, b.b.,P.C. Kruševac,,,42.441556,19.24301
Vjenčanice,201,069 821 762,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 1,Vučedolska,,,42.4412898,19.2614295
Bektešević Sara,201,020 231 273,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 9,Vuka Karadžića,,,42.4395155,19.2641444
Makazić,201,020 232 007,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 4,Vuka Karadžića,,,42.4396632,19.2635123
Makazići,201,020 232 007,Podgorica,1032,Podgorica,16,,,,,,,,,,,, 4,Vuka Karadžića,,,42.4396632,19.2635123
Elma,201,069 513 915,Ulcinj,1122,Ulcinj,19,,,,,,,,,,,, b.b.,Majke Tereze,,,41.9292018,19.2187679
Rumija,203,030 314 864,Bar,26,Bar,2,rumija.lov@t-com.me,,,,,,,,,,, 1,Bul. Revolucije,,,42.1020813,19.0972236
Sipa,203,030 314 274,Bar,26,Bar,2,una@t-com.me,www.una.t-com.me,,,,,,,,,, b.b.,Vladimira Rolovića,,,42.0973778,19.093449
